Date_SNPS_L01d,Open_SNPS_L01d,High_SNPS_L01d,Low_SNPS_L01d,Close_SNPS_L01d,Adj Close_SNPS_L01d,Volume_SNPS_L01d,Daily_Return_SNPS_L01d,Vol5_SNPS_L01d,Vol10_SNPS_L01d,Vol20_SNPS_L01d,Vol60_SNPS_L01d,SMA5_SNPS_L01d,SMA10_SNPS_L01d,SMA30_SNPS_L01d,SMA60_SNPS_L01d,SMA100_SNPS_L01d,EMA5_SNPS_L01d,EMA10_SNPS_L01d,EMA30_SNPS_L01d,EMA60_SNPS_L01d,EMA100_SNPS_L01d,Short12_SNPS_L01d,Long26_SNPS_L01d,MACD_SNPS_L01d,SIGNAL9_SNPS_L01d,Ret5/10_SNPS_L01d,Ret10/30_SNPS_L01d,Ret30/60_SNPS_L01d,Ret30/100_SNPS_L01d,Emaret5/10_SNPS_L01d,Emaret10/30_SNPS_L01d,Emaret30/60_SNPS_L01d,Emaret30/100_SNPS_L01d,RetMACD_SNPS_L01d,DayRange_SNPS_L01d,average20r_SNPS_L01d,PRVHI_SNPS_L01d,HitLevel_SNPS_L01d,hitlevel_2_SNPS_L01d,hitlevel_1.8_SNPS_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-03-22,601.0,604.9099731445312,588.280029296875,594.2000122070312,594.2000122070312,1242200.0,-1.2973202159270316,2.0324451884900707,2.1715733116092317,2.1457766950309134,2.216592480825064,586.266015625,574.3910095214844,571.1163350423177,546.8376668294271,539.9310037231445,587.7445838515303,580.7665510648598,569.2361438620019,554.8777635973069,537.458606739454,579.2207773806967,571.3270870054491,7.893690375247615,6.159276591605575,-1.6627406058298946,-1.6627406058298946,-1.6627406058298946,-1.6627406058298946,1.6627406058298946,-1.6627406058298946,-1.6627406058298946,-1.6627406058298946,-1.6627406058298946,7.47998046875,14.915994262695312,604.9099731445312,583.3947906494141,586.4079895019531,589.4211883544922,0.0,1.0206740807336252,-1.2973202159270316,1.0,-1.2973202159270316,1.0120152112305296,1.0,-1.2973202159270316,1.0120220415470338,1.0,-1.2973202159270316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2973202159270316,1
2024-03-25,586.9000244140625,588.1300048828125,580.6500244140625,584.3200073242188,584.3200073242188,1328000.0,-1.6627406058298946,2.4643220717103205,2.225829699061747,2.185016192766486,2.228724459576734,591.0040161132813,576.2910095214844,571.417002360026,547.9413340250651,541.1648037719726,586.6030583424265,581.4126340211068,570.2092963434353,555.843083063763,538.386555265885,580.0052742950847,572.2895255475803,7.715748747504449,6.47057102278535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27001953125,14.743496704101563,588.1300048828125,572.0947857666016,575.0779846191406,578.0611834716797,0.0,1.0255305155706205,-1.6627406058298946,1.0,-1.6627406058298946,1.0089272644204894,1.0,-1.6627406058298946,1.0186788118231684,1.0,-1.6627406058298946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6627406058298946,1
2024-03-26,584.8800048828125,591.27001953125,584.0,584.3200073242188,584.3200073242188,1024000.0,0.0,1.5410677398798085,2.148395909214145,2.183222248964667,2.228428111945936,590.9260131835938,577.0510131835938,571.9300028483073,549.0565012613932,542.3136038208008,585.8420413363573,581.9412473489454,571.1196647938085,556.7767527116466,539.2961285739708,580.6690793764899,573.1806723458499,7.488407030640019,6.674138224356285,-1.8774013555545368,-1.8774013555545368,-1.8774013555545368,-1.8774013555545368,1.8774013555545368,-1.8774013555545368,-1.8774013555545368,-1.8774013555545368,-1.8774013555545368,17.6099853515625,15.294497680664062,591.27001953125,555.694312133789,558.6430114746094,561.5917108154297,0.0,1.0240446679461692,0.0,1.0,0.0,1.0067030718396095,1.0,0.0,0.9840481930930133,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2024-03-27,587.6400146484375,588.1199951171875,570.510009765625,573.3499755859375,573.3499755859375,871300.0,-1.8774013555545368,1.638953997569473,2.0415216152485165,2.2226912770562297,2.2431804547673684,587.6400024414063,578.2660095214844,572.757334391276,550.0305013020833,543.293303527832,581.6780194195508,580.3791979374894,571.2635558126556,557.3201370681808,539.9704621781682,579.5430634087126,573.1932133265971,6.349850082115495,6.609280595908127,-0.3226607944034373,-0.3226607944034373,-0.3226607944034373,-0.3226607944034373,0.3226607944034373,-0.3226607944034373,-0.3226607944034373,-0.3226607944034373,0.3226607944034373,7.0,15.22249755859375,588.1199951171875,557.6221246337891,560.6810241699219,563.7399237060547,0.0,1.0162105203584053,-1.8774013555545368,1.0,-1.8774013555545368,1.0022378842775155,1.0,-1.8774013555545368,0.9184908567024849,-1.0,1.8774013555545368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8774013555545368,1
2024-03-28,576.1199951171875,577.0,570.0,571.5,571.5,999100.0,-0.3226607944034373,0.8293247383214297,2.0410886033772746,2.2201866150765683,2.202239733783495,581.5380004882812,579.485009765625,573.0496683756511,551.2393346150716,544.2219033813476,578.2853462797005,578.7647983124913,571.2788102763552,557.785050606929,540.5948094617688,578.3056690381414,573.0677901172195,5.237878920921958,6.335000260910894,0.9431346716426072,0.9431346716426072,0.9431346716426072,0.9431346716426072,-0.9431346716426072,-0.9431346716426072,0.9431346716426072,0.9431346716426072,-0.9431346716426072,10.95001220703125,14.752996826171875,577.0,554.6305004882812,557.675,560.7194995117187,1.0,1.0035427848659735,0.3226607944034373,1.0,-0.3226607944034373,0.9991715943433521,-1.0,-0.3226607944034373,0.9193320009754599,-1.0,0.3226607944034373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3226607944034373,1
2024-04-01,578.0700073242188,582.6699829101562,571.719970703125,576.8900146484375,576.8900146484375,609100.0,0.9431346716426072,1.1808961454016342,1.93603111529382,2.1139086355350765,2.1942996228263683,578.0760009765625,582.1710083007813,573.6850016276042,552.6475016276041,545.1114035034179,577.8202357359462,578.4239285553906,571.6408234616509,558.411442870585,541.3135263961583,578.0878760551101,573.3509178602727,4.736958194837371,6.01539184769619,1.225538169269108,-1.225538169269108,-1.225538169269108,-1.225538169269108,1.225538169269108,1.225538169269108,-1.225538169269108,-1.225538169269108,1.225538169269108,8.27996826171875,14.514495849609377,582.6699829101562,544.5434069824219,547.4940063476563,550.4446057128906,0.0,0.9929659717405523,-0.9431346716426072,-1.0,0.9431346716426072,0.9989563142365978,-1.0,-0.9431346716426072,0.9158537331031662,-1.0,-0.9431346716426072,0.0,0.0,1.0,0.002869614,0.002869614,0.984959424,0.984959424,0.9431346716426072,1
2024-04-02,567.0,571.9099731445312,563.6300048828125,569.8200073242188,569.8200073242188,739500.0,-1.225538169269108,1.0940367353276526,1.9335256755153525,2.123182127941341,2.200988197117711,575.1760009765625,583.0900085449218,574.2486694335937,553.9748352050781,545.9102035522461,575.1534929320371,576.859579240632,571.5233514527844,558.7854941641467,541.878011167011,576.8158962503576,573.0893689316761,3.7265273186815193,5.557618941893256,-1.5882186789940929,1.5882186789940929,1.5882186789940929,1.5882186789940929,-1.5882186789940929,-1.5882186789940929,1.5882186789940929,1.5882186789940929,-1.5882186789940929,14.85003662109375,13.720498657226562,571.9099731445312,550.7380920410156,553.6409912109375,556.5438903808594,1.0,0.9864274683970173,1.225538169269108,-1.0,1.225538169269108,0.997042458216884,-1.0,1.225538169269108,0.9106734886611535,-1.0,1.225538169269108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.225538169269108,1
2024-04-03,565.97998046875,580.8300170898438,565.97998046875,578.8699951171875,578.8699951171875,758800.0,1.5882186789940929,1.4476442670259222,1.4125943801014875,1.8440806647023813,2.199937153911363,574.0859985351562,582.506005859375,575.2783365885417,555.5425018310547,546.7087036132813,576.392326993754,577.2251094000057,571.997328463391,559.4440023921152,542.6105257006777,577.1319114606391,573.5175634639362,3.614347996702918,5.168964752855188,2.031545919605711,-2.031545919605711,-2.031545919605711,-2.031545919605711,2.031545919605711,2.031545919605711,-2.031545919605711,-2.031545919605711,2.031545919605711,25.69000244140625,14.229498291015624,580.8300170898438,541.7248760986328,544.4689758300781,547.2130755615234,0.0,0.9855452008399525,-1.5882186789940929,-1.0,-1.5882186789940929,0.9985572658003089,-1.0,-1.5882186789940929,0.7660155041696444,-1.0,-1.5882186789940929,0.0,0.0,1.0,0.021088695,0.021088695,0.878739655,0.878739655,1.5882186789940929,-1
2024-04-04,590.0,592.7100219726562,567.02001953125,567.1099853515625,567.1099853515625,983000.0,-2.031545919605711,1.493766149374158,1.4893807982067415,1.855850175118598,2.189087810249064,572.8380004882813,580.2390014648438,576.0630025227864,556.6613347371419,547.3182034301758,573.2982131130235,575.3859959366524,571.6820160045634,559.6953460957036,543.0956635155468,575.5900766746273,573.0429280482048,2.5471486264225405,4.644601527568659,-1.4706189400453962,1.4706189400453962,1.4706189400453962,1.4706189400453962,-1.4706189400453962,-1.4706189400453962,1.4706189400453962,1.4706189400453962,-1.4706189400453962,8.82000732421875,14.1594970703125,592.7100219726562,549.5251208496094,552.3710205078125,555.2169201660156,1.0,0.9872449094978478,2.031545919605711,-1.0,2.031545919605711,0.9963715091462553,-1.0,2.031545919605711,0.8025328866386332,-1.0,2.031545919605711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.031545919605711,1
2024-04-05,571.02001953125,578.9000244140625,570.0800170898438,575.4500122070312,575.4500122070312,773700.0,1.4706189400453962,1.6652937120178042,1.3876777712524682,1.863524493979597,2.1948467866243786,573.6280029296875,577.5830017089844,575.8813354492188,557.887668355306,548.0210034179687,574.0154794776928,575.3976352585395,571.9251125337549,560.2118925255832,543.7363436876553,575.5685282949971,573.2212305784882,2.3472977165089333,4.185140765356714,-0.158132439869315,0.158132439869315,0.158132439869315,0.158132439869315,-0.158132439869315,-0.158132439869315,0.158132439869315,0.158132439869315,-0.158132439869315,11.40997314453125,13.8949951171875,578.9000244140625,561.5591284179687,564.3910278320312,567.2229272460937,1.0,0.9931525014282022,-1.4706189400453962,-1.0,-1.4706189400453962,0.9975979119548768,-1.0,-1.4706189400453962,0.7446522842793722,-1.0,-1.4706189400453962,0.0,0.0,1.0,0.001843511,0.001843511,0.993987322,0.993987322,1.4706189400453962,1
2024-04-08,575.4000244140625,577.8699951171875,566.4600219726562,576.3599853515625,576.3599853515625,605600.0,0.158132439869315,1.6077130736225196,1.3640711649885444,1.802271015621553,2.1942223482643173,573.5219970703125,575.7989990234375,575.9050008138021,559.074001566569,548.5963031005859,574.7969814356494,575.5726080027255,572.2112333607104,560.7413381920087,544.3823563938713,575.6902909190841,573.4537309320493,2.2365599870347523,3.7954246096923216,1.2787138775243083,1.2787138775243083,-1.2787138775243083,-1.2787138775243083,1.2787138775243083,1.2787138775243083,-1.2787138775243083,-1.2787138775243083,1.2787138775243083,16.0899658203125,14.087994384765626,577.8699951171875,548.33103515625,551.1100341796875,553.889033203125,0.0,0.9960454916438083,-0.158132439869315,-1.0,-0.158132439869315,0.9986524261990724,-1.0,-0.158132439869315,0.7568623992535963,-1.0,-0.158132439869315,0.0,1.0,1.0,0.013678115,0.010018062,0.967495322,0.7205147295000001,0.158132439869315,1
