Date_AMAT_L01d,Open_AMAT_L01d,High_AMAT_L01d,Low_AMAT_L01d,Close_AMAT_L01d,Adj Close_AMAT_L01d,Volume_AMAT_L01d,Daily_Return_AMAT_L01d,Vol5_AMAT_L01d,Vol10_AMAT_L01d,Vol20_AMAT_L01d,Vol60_AMAT_L01d,SMA5_AMAT_L01d,SMA10_AMAT_L01d,SMA30_AMAT_L01d,SMA60_AMAT_L01d,SMA100_AMAT_L01d,EMA5_AMAT_L01d,EMA10_AMAT_L01d,EMA30_AMAT_L01d,EMA60_AMAT_L01d,EMA100_AMAT_L01d,Short12_AMAT_L01d,Long26_AMAT_L01d,MACD_AMAT_L01d,SIGNAL9_AMAT_L01d,Ret5/10_AMAT_L01d,Ret10/30_AMAT_L01d,Ret30/60_AMAT_L01d,Ret30/100_AMAT_L01d,Emaret5/10_AMAT_L01d,Emaret10/30_AMAT_L01d,Emaret30/60_AMAT_L01d,Emaret30/100_AMAT_L01d,RetMACD_AMAT_L01d,DayRange_AMAT_L01d,average20r_AMAT_L01d,PRVHI_AMAT_L01d,HitLevel_AMAT_L01d,hitlevel_2_AMAT_L01d,hitlevel_1.8_AMAT_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-03-22,208.5099945068359,211.7200012207031,208.4299926757812,210.25,210.25,3829200.0,-0.2609122598649915,1.216923974188611,1.6635607964267074,2.060979669386108,2.4704027378270546,205.63599853515623,203.4449981689453,199.9653325398763,180.85449905395507,168.5780992126465,206.93920513037224,205.19544646634327,197.58186974415773,185.65417436737,174.79177221105866,204.67950079120223,199.36936353098764,5.310137260214589,6.119710665661122,-0.8513642264603151,-0.8513642264603151,-0.8513642264603151,-0.8513642264603151,0.8513642264603151,-0.8513642264603151,-0.8513642264603151,-0.8513642264603151,0.8513642264603151,3.95999145507821,4.686998748779297,211.7200012207031,204.49960540771488,205.44600524902347,206.3924050903321,0.0,1.1056696603396072,0.2609122598649915,1.0,-0.2609122598649915,1.1303842694928474,1.0,-0.2609122598649915,0.8071699207601706,-1.0,0.2609122598649915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2609122598649915,1
2024-03-25,207.6300048828125,211.3099975585938,207.3500061035156,208.4600067138672,208.4600067138672,3137600.0,-0.8513642264603151,1.5155598322471753,1.5191504356994256,1.9586207032359304,2.4752920515207566,207.18200073242187,204.15399932861328,200.71933288574215,181.59199905395508,169.3523992919922,207.44613899153725,205.789002874984,198.2836850325261,186.40190657545187,175.45846992398555,205.26111708699685,200.04274450749725,5.218372579499601,5.939443048428818,-0.8586819952370268,-0.8586819952370268,-0.8586819952370268,-0.8586819952370268,0.8586819952370268,-0.8586819952370268,-0.8586819952370268,-0.8586819952370268,0.8586819952370268,4.639999389648381,4.757998657226561,211.3099975585938,201.40860397338864,202.3460037231445,203.2834034729004,0.0,1.105331368845738,0.8513642264603151,1.0,-0.8513642264603151,1.1300889898243682,1.0,-0.8513642264603151,0.7756225762290601,-1.0,0.8513642264603151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8513642264603151,1
2024-03-26,209.7899932861328,211.2100067138672,206.5700073242188,206.6699981689453,206.6699981689453,3607400.0,-0.8586819952370268,1.6842901705389806,1.4738828245977893,1.968695046311006,2.4768767858807355,208.2480010986328,204.3269989013672,201.42366638183597,182.31783243815104,170.09559921264648,207.18742538400664,205.9491838375224,198.82473749294027,187.0664341686812,176.07651998824218,205.47786802268124,200.53365218612305,4.944215836558186,5.740397606054692,0.6435388991330317,0.6435388991330317,0.6435388991330317,0.6435388991330317,-0.6435388991330317,0.6435388991330317,0.6435388991330317,0.6435388991330317,-0.6435388991330317,4.590011596679688,4.85299987792969,211.2100067138672,200.84240051269535,201.79400024414068,202.745599975586,1.0,1.104794104274832,0.8586819952370268,1.0,-0.8586819952370268,1.1291950653398712,1.0,-0.8586819952370268,0.7486597923632666,-1.0,0.8586819952370268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8586819952370268,1
2024-03-27,208.0399932861328,208.4900054931641,203.8999938964844,208.0,208.0,3123900.0,0.6435388991330317,1.5286091305494292,1.2517708064023167,1.8625805392439,2.473034647113491,208.83600158691405,205.0709991455078,202.3466664632161,183.08333231608077,170.82269927978516,207.45828358933775,206.3220595034274,199.41668991275057,187.7527805893801,176.70866810728688,205.8658883268841,201.086714987151,4.77917333973312,5.548152752790378,-0.8509635925292832,-0.8509635925292832,-0.8509635925292832,-0.8509635925292832,0.8509635925292832,-0.8509635925292832,-0.8509635925292832,-0.8509635925292832,0.8509635925292832,4.939987182617216,4.862998962402346,208.4900054931641,200.53340698242187,201.5040069580078,202.47460693359372,0.0,1.1052162089440152,-0.6435388991330317,1.0,0.6435388991330317,1.128505421090474,1.0,0.6435388991330317,0.672062646434856,-1.0,-0.6435388991330317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6435388991330317,1
2024-03-28,207.5599975585938,207.6499938964844,202.7100067138672,206.2299957275391,206.2299957275391,5750100.0,-0.8509635925292832,0.6556374229533497,1.309432117636223,1.8288661310595304,2.3837500280539667,207.9220001220703,205.6189987182617,203.01466623942056,183.9476656595866,171.4998992919922,207.0488543020716,206.3053206350841,199.85625802983373,188.3585909217788,177.29324885224236,205.9219048500618,201.46769874569827,4.4542061043635215,5.329363423105006,1.1928462225820642,1.1928462225820642,1.1928462225820642,1.1928462225820642,-1.1928462225820642,1.1928462225820642,1.1928462225820642,1.1928462225820642,-1.1928462225820642,5.809997558593722,4.762498474121098,207.6499938964844,197.79140777587887,198.7640075683594,199.73660736083983,1.0,1.103654485157313,0.8509635925292832,1.0,-0.8509635925292832,1.127263780903443,1.0,-0.8509635925292832,0.7159802980645827,-1.0,0.8509635925292832,1.0,0.0,2.0,0.986070693,0.3300870906666667,0.996941268,0.6663789059999999,-0.8509635925292832,1
2024-04-01,206.9299926757812,211.7700042724609,205.9600067138672,208.6900024414062,208.6900024414062,3189700.0,1.1928462225820642,0.9897352028796798,1.247975592362113,1.5723140734724277,2.3642268982936407,207.6100006103516,206.6229995727539,203.71566619873047,184.9016657511393,172.18929931640625,207.5959036818498,206.73889914532444,200.42617702412875,189.02519457816,177.91496674509708,206.3477660179609,202.0026842046396,4.345081813321343,5.132507101148273,-1.2362843456188028,-1.2362843456188028,-1.2362843456188028,-1.2362843456188028,1.2362843456188028,-1.2362843456188028,-1.2362843456188028,-1.2362843456188028,1.2362843456188028,3.180007934570284,4.7049987792968775,211.7700042724609,197.172497253418,198.1249969482422,199.07749664306644,0.0,1.101751384289383,-1.1928462225820642,1.0,1.1928462225820642,1.126527917751203,1.0,1.1928462225820642,0.793719024346059,-1.0,-1.1928462225820642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1928462225820642,1
2024-04-02,206.5800018310547,206.5800018310547,203.3999938964844,206.1100006103516,206.1100006103516,4311400.0,-1.2362843456188028,1.0701260761683151,1.34232803242322,1.5941697415511342,2.361832426195871,207.13999938964844,207.1610000610352,203.93366597493488,185.84833246866864,172.84679931640625,207.10060265801707,206.62455395714755,200.7928753200141,189.585352152986,178.47328424737935,206.31118672448255,202.306929864322,4.004256860160609,4.906857052950741,-0.6161778995197018,0.6161778995197018,0.6161778995197018,0.6161778995197018,-0.6161778995197018,0.6161778995197018,0.6161778995197018,0.6161778995197018,-0.6161778995197018,5.649993896484403,4.688498687744148,206.5800018310547,201.41900695800777,202.3600067138672,203.30100646972653,1.0,1.097312325948984,1.2362843456188028,1.0,-1.2362843456188028,1.1250584431544268,1.0,-1.2362843456188028,0.8420232785983812,-1.0,1.2362843456188028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2362843456188028,1
2024-04-03,203.6000061035156,209.1499938964844,203.5,207.3800048828125,207.3800048828125,3375600.0,0.6161778995197018,1.0538674758156847,1.3467547702586768,1.5853609972389364,2.359653276905796,207.28200073242184,207.7650009155273,204.5416661580404,186.8213325500488,173.50319931030273,207.19373673294888,206.7619086709048,201.21785142083985,190.16878339002943,179.0456945569919,206.47562028730255,202.682713199025,3.792907088277588,4.684067060016111,1.924006846956526,-1.924006846956526,-1.924006846956526,-1.924006846956526,1.924006846956526,-1.924006846956526,-1.924006846956526,-1.924006846956526,1.924006846956526,11.3699951171875,5.0379989624023525,209.1499938964844,196.26530471801755,197.2030044555664,198.14070419311523,0.0,1.0948517675477152,-0.6161778995197018,1.0,0.6161778995197018,1.1238351858653064,1.0,0.6161778995197018,0.8494940727091079,-1.0,-0.6161778995197018,0.0,0.0,1.0,0.010593933,0.010593933,0.986831427,0.986831427,0.6161778995197018,1
2024-04-04,211.6100006103516,213.0399932861328,201.6699981689453,203.3899993896484,203.3899993896484,6242800.0,-1.924006846956526,1.302587204579685,1.3937694999793733,1.544915471676367,2.3766536508821186,206.3600006103516,207.5980010986328,204.97699940999348,187.6851659138997,174.09479934692382,205.92582428518207,206.1488342561309,201.35798999947264,190.60226588182024,179.52775999922272,206.0009093799712,202.7351047687008,3.2658046112703687,4.400414570266962,-2.192834813536157,2.192834813536157,2.192834813536157,2.192834813536157,-2.192834813536157,-2.192834813536157,2.192834813536157,2.192834813536157,-2.192834813536157,4.6300048828125,5.131999206542977,213.0399932861328,198.0663961791992,199.0739959716797,200.08159576416017,1.0,1.0921321267554325,1.924006846956526,1.0,-1.924006846956526,1.1215980748623189,1.0,-1.924006846956526,0.9021655394951886,-1.0,1.924006846956526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.924006846956526,1
2024-04-05,204.8999938964844,209.5299987792969,204.8999938964844,207.8500061035156,207.8500061035156,3330100.0,2.192834813536157,1.7102365268557136,1.2618807826855256,1.6336915171258326,2.383561009698757,206.6840026855469,207.3030014038086,205.24766642252604,188.63216603597004,174.74159942626954,206.5672182246266,206.4581382283827,201.77682974812055,191.16776556122005,180.08859655574335,206.285385798978,203.11398634905743,3.171399449920557,4.154611546197681,-0.5725220821136595,0.5725220821136595,0.5725220821136595,0.5725220821136595,-0.5725220821136595,0.5725220821136595,0.5725220821136595,0.5725220821136595,-0.5725220821136595,4.8699951171875,4.964998626708993,209.5299987792969,201.74959503173827,202.77599487304687,203.80239471435544,1.0,1.0880841308018887,-2.192834813536157,1.0,2.192834813536157,1.1204309079373829,1.0,2.192834813536157,0.7724106843044415,-1.0,-2.192834813536157,1.0,1.0,1.0,0.970315874,0.3278776216666666,0.951349735,0.3815691406666666,2.192834813536157,1
2024-04-08,212.8600006103516,213.0,208.1300048828125,209.0399932861328,209.0399932861328,4435500.0,0.5725220821136595,1.6383217664610603,1.2799376118600514,1.4521776913359723,2.3767750232277005,206.75400085449215,207.18200073242187,205.64366607666017,189.61933263142905,175.32519943237304,207.391476578462,206.92756642070088,202.24542094412135,191.7537402407254,180.66189154050355,206.70917156623256,203.55294982587785,3.156221740354738,3.9549335850290928,-0.655381946028542,0.655381946028542,0.655381946028542,0.655381946028542,-0.655381946028542,0.655381946028542,0.655381946028542,0.655381946028542,-0.655381946028542,4.470001220703097,4.904998779296882,213.0,198.60700180053712,199.60000152587887,200.59300125122076,1.0,1.0845079097307988,-0.5725220821136595,1.0,0.5725220821136595,1.119469187550153,1.0,0.5725220821136595,0.8813918706343273,-1.0,-0.5725220821136595,0.0,0.0,1.0,0.372945905,0.372945905,0.61651659,0.61651659,0.5725220821136595,1
